PO_ID,EXTERNAL_ID,ABIS_STOCK,CATALOG_NUMBER,ASIN,TITLE,LIST_PRICE,DISCOUNT,COST,SUBMITTED_QTY,FILL_QTY,CONFIRM_QTY,CANCEL_QTY,RCVD_QTY,ESD,EDD,ACK_STATE,PREV_ERROR,VEN_CODE,FC,CONDITION,PO_DATE,START_SHIP,END_SHIP,IS_BACKORDER,FREIGHT_TERM,PAY_TERMS,PO_SPEC_INSTR,PO_COMMENTS
R7995180,8.8363E+11,,LSDVDTAIWAN,B001JP638S,Let's Shop  Taiwan (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,TLTDVD2140,B001JP639M,"The Little Travelers  The British Isles Ireland, Scotland and England (REGION 1) (NTSC)",£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,MLDVDCOP,B001JP63A6,Copenhagen (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,FMFDVDATHENS,B001MBTR1O,God's Lair God\'s Lair: Athens (REGION 1) (NTSC),£24.95,35%,£16.22,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,NWGDVD186,B001MBTR1Y,Nature Wonders  SERENGETI (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,NWGDVD187,B001MBTR2I,Nature Wonders  COLORADO NATIONAL MONUMENT (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,NWGDVD188,B001MBTR2S,Nature Wonders  KRIMMLER WASSERFALLE (REGION 1) (NTSC),£9.97,35%,£6.48,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,NWGDVD189,B001MBTR32,Nature Wonders  SELOUS GAME RESERVE (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,NWGDVD190,B001MBTR3C,Nature Wonders  BLACK CANYON OF THE GUNNISON (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,NWGDVD191,B001MBTR3M,Nature Wonders  BADLANDS (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,NWGDVD192,B001MBTR3W,Nature Wonders  LAKE MANYARA (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,NWGDVD193,B001MBTR46,Nature Wonders THE GIANT TREES OF ALISHAN (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.83629E+11,,NWGDVD195,B001MBTR4Q,Nature Wonders  Arusha Park (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,CTCDVD494890,B001MBTRJQ,Great Cities of the World  The Ultimate Guide to the Best of Buenos Aries (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,LSDVD105,B001MBTRK0,Let's Shop  Singapore (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,LSDVD107,B001MBTRKU,Let's Shop  Abu Dhabi United Arab Emirates (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,LSDVD108,B001MBTRLE,Let's Shop  Montreal Canada (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,LSDVD111,B001MBTRLO,Let's Shop  Nice France (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,LSDVD113,B001MBTRMI,Let's Shop  Arab Gulf States Oman & Qatar (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,LSDVD201,B001MBTRN2,Let's Shop  Buenos Aires Argentina (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,LSDVD206,B001MBTRNC,Let's Shop  Boston (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,LSDVD210,B001MBTRNW,Let's Shop  Baltic States Part 1 (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,NWGDVD194,B001MBTRWS,Nature Wonders  ROCKY MOUNTAIN NATIONAL PARK (REGION 1) (NTSC),£14.95,35%,£9.72,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,WWDVDICE,B001OCBYXA,Europe's Wild Gem Iceland -- It's so much more than ice! (REGION 1) (NTSC),£29.95,35%,£19.47,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,WTFDVDSCOT,B001OCCHYU,Scotland (REGION 1) (NTSC),£24.95,35%,£16.22,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,WTFDVDTAH,B001OCE5TK,Tahiti and Fiji (REGION 1) (NTSC),£24.95,35%,£16.22,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,WTFDVDMEX,B001OCF28S,The Other side of Mexico (REGION 1) (NTSC),£24.95,35%,£16.22,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.8363E+11,,WTFDVDBESTOF,B001ODK3P4,The Best of Bavaria (REGION 1) (NTSC),£24.95,35%,£16.22,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,WTFDVDBAV,B001ODK4E4,Bavaria and the Black Forest (REGION 1) (NTSC),£24.95,35%,£16.22,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VSPDVDCOFFEE,B001ODNBXU,Coffee Culture USA (REGION 1) (NTSC),£19.95,35%,£12.97,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,WTFDVDAK,B001ODP94O,Alaska (REGION 1) (NTSC),£24.95,35%,£16.22,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD233,B001OLKWWK,Vista Point  ZANZIBAR ISLAND Tanzania (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD227,B001OLLXQY,Vista Point  SALT LAKE CITY Utah (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD226,B001OLLZBM,Vista Point  KUALA LUMPUR Malaysia (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD221,B001OLM3PO,Vista Point  SALZKAMMERGUT Austria (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD231,B001OLNWC2,Vista Point  VIENTIANE Laos (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD228,B001OLO03M,Vista Point  DAMASCUS Syria (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD222,B001OLO7QM,Vista Point  HAMBURG Germany (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD230,B001OLPUK4,Vista Point  IRELAND (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD223,B001OLQ5BM,Vista Point  AMMAN Jordan (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD232,B001OLSE7U,Vista Point  DENVER Colorado (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD229,B001OLSHZO,Vista Point  LAPLAND Finland (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
R7995180,8.79061E+11,,VPGDVD225,B001OLTIAC,Vista Point  ROVANIEMI Finland (REGION 1) (NTSC),£19.99,35%,£12.99,1,,1,0,0,4-Feb-09,4. Februar 2009,AC - Accepted and shipped,,TRAEF,LTN1,Unconfirmed,1-Feb-09,1-Feb-09,2-Feb-09,No,Prepaid,Consignment
